fi_id_cou;ser_nameshort;fi_date;fi_year;ge_stage;lengthmm;weightg;fi_comment
SRMGE1074;ShiMG;1-6-2022;2022;VIA4;76;0.43;no filter paper used for weight
SRMGE1075;ShiMG;1-6-2022;2022;VIA4;69;0.38;no filter paper used for weight
SRMGE1076;ShiMG;1-6-2022;2022;VIA4;75;0.43;no filter paper used for weight
SRMGE1077;ShiMG;1-6-2022;2022;VIA2;71;0.45;no filter paper used for weight
SRMGE1078;ShiMG;1-6-2022;2022;VIA4;68;0.36;no filter paper used for weight
SRMGE1079;ShiMG;1-6-2022;2022;VIA4;71;0.41;no filter paper used for weight
SRMGE1080;ShiMG;1-6-2022;2022;VIA4;70;0.44;no filter paper used for weight
SRMGE1081;ShiMG;1-6-2022;2022;VIA4;79;0.55;no filter paper used for weight
SRMGE1082;ShiMG;1-6-2022;2022;VIA4;79;0.51;no filter paper used for weight
SRMGE1083;ShiMG;1-6-2022;2022;VIA4;77;0.47;no filter paper used for weight
SRMGE1084;ShiMG;1-6-2022;2022;VIA4;69;0.38;no filter paper used for weight
SRMGE1085;ShiMG;1-6-2022;2022;VIA4;68;0.33;no filter paper used for weight
SRMGE1086;ShiMG;6-6-2022;2022;VIB;68;0.3;no filter paper used for weight
SRMGE1087;ShiMG;6-6-2022;2022;VIA4;70;0.35;no filter paper used for weight
SRMGE1088;ShiMG;6-6-2022;2022;VIA4;76;0.44;no filter paper used for weight
SRMGE1089;ShiMG;6-6-2022;2022;VIA4;72;0.32;no filter paper used for weight
SRMGE1090;ShiMG;6-6-2022;2022;VIA4;78;0.38;no filter paper used for weight
SRMGE1091;ShiMG;6-6-2022;2022;VIA4;77;0.43;no filter paper used for weight
SRMGE1092;ShiMG;6-6-2022;2022;VIA4;70;0.33;no filter paper used for weight
SRMGE1093;ShiMG;6-6-2022;2022;VIA4;72;0.31;no filter paper used for weight
SRMGE1127;ShiMG;8-6-2022;2022;VIB;78;0.41;no filter paper used for weight
SRMGE1128;ShiMG;8-6-2022;2022;VIA4;73;0.36;no filter paper used for weight
SRMGE1129;ShiMG;8-6-2022;2022;VIA4;69;0.35;no filter paper used for weight
SRMGE1130;ShiMG;8-6-2022;2022;VIB;81;0.43;no filter paper used for weight
SRMGE1131;ShiMG;8-6-2022;2022;VIB;69;0.36;no filter paper used for weight
SRMGE1132;ShiMG;8-6-2022;2022;VIA3;72;0.29;no filter paper used for weight
SRMGE1133;ShiMG;8-6-2022;2022;VIA4;74;0.37;no filter paper used for weight
SRMGE1134;ShiMG;8-6-2022;2022;VIB;72;0.44;no filter paper used for weight
SRMGE1135;ShiMG;8-6-2022;2022;VIA4;72;0.43;no filter paper used for weight
SRMGE1136;ShiMG;8-6-2022;2022;VIA4;73;0.37;no filter paper used for weight
SRMGE1137;ShiMG;8-6-2022;2022;VIA4;76;0.44;no filter paper used for weight
SRMGE1138;ShiMG;8-6-2022;2022;VIA4;75;0.51;no filter paper used for weight
SRMGE1139;ShiMG;8-6-2022;2022;VIA4;74;0.36;no filter paper used for weight
SRMGE1140;ShiMG;8-6-2022;2022;VIA4;64;0.24;no filter paper used for weight
SRMGE1141;ShiMG;8-6-2022;2022;VIA4;77;0.44;no filter paper used for weight
SRMGE1142;ShiMG;8-6-2022;2022;VIA4;70;0.4;no filter paper used for weight
SRMGE1143;ShiMG;8-6-2022;2022;VIA4;73;0.33;no filter paper used for weight
SRMGE1144;ShiMG;8-6-2022;2022;VIA4;78;0.47;no filter paper used for weight
SRMGE1145;ShiMG;8-6-2022;2022;VIA4;74;0.32;no filter paper used for weight
SRMGE1146;ShiMG;8-6-2022;2022;VIA4;77;0.47;no filter paper used for weight
SRMGE1147;ShiMG;8-6-2022;2022;VIA4;65;0.27;no filter paper used for weight
SRMGE1148;ShiMG;8-6-2022;2022;VIA4;76;0.44;no filter paper used for weight
SRMGE1149;ShiMG;8-6-2022;2022;VIA4;82;0.63;no filter paper used for weight
SRMGE1150;ShiMG;10-6-2022;2022;VII;71;0.3;no filter paper used for weight
SRMGE1151;ShiMG;10-6-2022;2022;VIA4;65;0.36;no filter paper used for weight
SRMGE1152;ShiMG;10-6-2022;2022;VIA4;73;0.4;no filter paper used for weight
SRMGE1153;ShiMG;10-6-2022;2022;VIB;74;0.44;no filter paper used for weight
SRMGE1154;ShiMG;10-6-2022;2022;VIA4;75;0.5;no filter paper used for weight
SRMGE1155;ShiMG;10-6-2022;2022;VIA4;70;0.34;no filter paper used for weight
SRMGE1156;ShiMG;10-6-2022;2022;VIA4;70;0.35;no filter paper used for weight
SRMGE1157;ShiMG;20-6-2022;2022;VIA4;65;0.35;no filter paper used for weight
SRMGE1158;ShiMG;26-6-2022;2022;VIA4;72;0.45;no filter paper used for weight
SRMGE1159;ShiMG;26-6-2022;2022;VIA4;70;0.44;no filter paper used for weight
SRMGE1160;ShiMG;26-6-2022;2022;VIA4;74;0.45;no filter paper used for weight
SRMGE1161;ShiMG;26-6-2022;2022;VIA4;74;0.47;no filter paper used for weight
SRMGE1162;ShiMG;26-6-2022;2022;VIB;72;0.36;no filter paper used for weight
SRMGE1163;ShiMG;26-6-2022;2022;VIA4;75;0.4;no filter paper used for weight
SRMGE1164;ShiMG;26-6-2022;2022;VIB;74;0.5;no filter paper used for weight
SRMGE1165;ShiMG;26-6-2022;2022;VIA4;71;0.32;no filter paper used for weight
SRMGE1166;ShiMG;26-6-2022;2022;VIA4;69;0.34;no filter paper used for weight
SRMGE1167;ShiMG;27-6-2022;2022;VIA4;71;0.28;no filter paper used for weight
SRMGE1168;ShiMG;27-6-2022;2022;VIB;75;0.47;no filter paper used for weight
SRMGE1169;ShiMG;27-6-2022;2022;VIB;73;0.31;no filter paper used for weight
SRMGE1170;ShiMG;27-6-2022;2022;VIB;66;0.31;no filter paper used for weight
SRMGE1171;ShiMG;27-6-2022;2022;VII;74;0.36;no filter paper used for weight
SRMGE1172;ShiMG;27-6-2022;2022;VIA4;76;0.4;no filter paper used for weight
SRMGE1173;ShiMG;27-6-2022;2022;VIA4;76;0.4;no filter paper used for weight
SRMGE1174;ShiMG;27-6-2022;2022;VIA4;75;0.42;no filter paper used for weight
SRMGE1175;ShiMG;27-6-2022;2022;VIA4;69;0.33;no filter paper used for weight
SRMGE1176;ShiMG;27-6-2022;2022;VIA4;75;0.4;no filter paper used for weight
SRMGE1177;ShiMG;27-6-2022;2022;VIB;72;0.43;no filter paper used for weight
SRMGE1178;ShiMG;27-6-2022;2022;VIA4;78;0.4;no filter paper used for weight
SRMGE1179;ShiMG;27-6-2022;2022;VIA4;70;0.3;no filter paper used for weight
SRMGE1180;ShiMG;27-6-2022;2022;VII;77;0.54;no filter paper used for weight
SRMGE1181;ShiMG;27-6-2022;2022;VIA2;74;0.45;no filter paper used for weight
SRMGE1182;ShiMG;27-6-2022;2022;VIA4;68;0.38;no filter paper used for weight
SRMGE1183;ShiMG;29-6-2022;2022;VIB;69;0.27;no filter paper used for weight
SRMGE1184;ShiMG;29-6-2022;2022;VIB;72;0.34;no filter paper used for weight
SRMGE1185;ShiMG;29-6-2022;2022;VIA4;69;0.38;no filter paper used for weight
SRMGE1186;ShiMG;29-6-2022;2022;VIB;67;0.35;no filter paper used for weight
SRMGE1187;ShiMG;29-6-2022;2022;VIB;79;0.44;no filter paper used for weight
SRMGE1188;ShiMG;5-7-2022;2022;VIA4;70;0.28;no filter paper used for weight
SRMGE1189;ShiMG;5-7-2022;2022;VII;69;0.26;no filter paper used for weight
SRMGE1190;ShiMG;8-7-2022;2022;VIB;69;0.32;no filter paper used for weight
SRMGE1191;ShiMG;8-7-2022;2022;VIB;72;0.36;no filter paper used for weight
SRMGE1193;ShiMG;11-7-2022;2022;VIA4;72;0.37;no filter paper used for weight
SRMGE1194;ShiMG;11-7-2022;2022;VIA4;68;0.35;no filter paper used for weight
SRMGE1195;ShiMG;11-7-2022;2022;VIA4;68;0.34;no filter paper used for weight
SRMGE1196;ShiMG;11-7-2022;2022;VIA4;73;0.46;no filter paper used for weight
SRMGE1197;ShiMG;11-7-2022;2022;VIA4;77;0.37;no filter paper used for weight
SRMGE1198;ShiMG;11-7-2022;2022;VIA4;75;0.43;no filter paper used for weight
SRMGE1199;ShiMG;11-7-2022;2022;VIA4;74;0.41;no filter paper used for weight
SRMGE1200;ShiMG;11-7-2022;2022;VIA4;70;0.31;no filter paper used for weight
SRMGE1201;ShiMG;11-7-2022;2022;VIA4;71;0.37;no filter paper used for weight
SRMGE1202;ShiMG;11-7-2022;2022;VIA4;72;0.43;no filter paper used for weight
SRMGE1203;ShiMG;13-7-2022;2022;VII;72;0.37;no filter paper used for weight
SRMGE1204;ShiMG;13-7-2022;2022;VIA4;73;0.36;no filter paper used for weight
SRMGE1205;ShiMG;13-7-2022;2022;VIA4;72;0.37;no filter paper used for weight
SRMGE1206;ShiMG;13-7-2022;2022;VIA4;70;0.21;no filter paper used for weight
SRMGE1207;ShiMG;18-7-2022;2022;VIA3;74;0.33;no filter paper used for weight
SRMGE1208;ShiMG;18-7-2022;2022;VIA4;75;0.39;no filter paper used for weight
SRMGE1209;ShiMG;18-7-2022;2022;VIB;69;0.28;no filter paper used for weight
SRMGE1210;ShiMG;18-7-2022;2022;VII;68;0.36;no filter paper used for weight
SRMGE1211;ShiMG;18-7-2022;2022;VIA2;71;0.3;no filter paper used for weight
SRMGE1212;ShiMG;18-7-2022;2022;VII;71;0.39;no filter paper used for weight
SRMGE1213;ShiMG;18-7-2022;2022;VIA4;74;0.34;no filter paper used for weight
SRMGE1214;ShiMG;18-7-2022;2022;VIA4;71;0.28;no filter paper used for weight
SRMGE1215;ShiMG;20-7-2022;2022;VIB;69;0.36;no filter paper used for weight
SRMGE1216;ShiMG;20-7-2022;2022;VIA4;74;0.35;no filter paper used for weight
SRMGE1217;ShiMG;20-7-2022;2022;VIB;72;0.4;no filter paper used for weight
SRMGE1218;ShiMG;20-7-2022;2022;VIA4;71;0.33;no filter paper used for weight
SRMGE1219;ShiMG;22-7-2022;2022;VIA4;63;0.26;no filter paper used for weight
SRMGE1220;ShiMG;22-7-2022;2022;VIA4;68;0.31;no filter paper used for weight
SRMGE1221;ShiMG;1-8-2022;2022;VIA4;69;0.3;no filter paper used for weight
SRMGE1222;ShiMG;1-8-2022;2022;VII;76;0.36;no filter paper used for weight
SRMGE1223;ShiMG;1-8-2022;2022;VIA4;72;0.31;no filter paper used for weight
SRMGE1224;ShiMG;1-8-2022;2022;VIA4;76;0.31;no filter paper used for weight
SRMGE1225;ShiMG;1-8-2022;2022;VIA4;67;0.22;no filter paper used for weight
SRMGE1226;ShiMG;5-8-2022;2022;VIB;67;0.26;no filter paper used for weight
SRMGE1227;ShiMG;8-8-2022;2022;VIB;71;0.27;no filter paper used for weight
SRMGE1228;ShiMG;12-8-2022;2022;VIB;69;0.29;no filter paper used for weight
SRMGE1229;ShiMG;12-8-2022;2022;VIB;73;0.31;no filter paper used for weight
SRMGE1230;ShiMG;26-8-2022;2022;VII;73;0.22;no filter paper used for weight
SRMGE1232;ShiMG;26-8-2022;2022;VII;74;0.25;no filter paper used for weight
SRMGE1233;ShiMG;31-8-2022;2022;VII;69;0.26;no filter paper used for weight
SRMGE1234;ShiMG;3-4-2023;2023;VIA3;76;0.4;filter paper used for weight
SRMGE1235;ShiMG;3-4-2023;2023;VIA0;85;0.45;filter paper used for weight
SRMGE1236;ShiMG;5-4-2023;2023;VIA0;77;0.33;filter paper used for weight
SRMGE1237;ShiMG;5-4-2023;2023;VIA1;69;0.31;filter paper used for weight
SRMGE1238;ShiMG;5-4-2023;2023;VIA0;72;0.29;filter paper used for weight
SRMGE1239;ShiMG;5-4-2023;2023;VIA3;78;0.42;filter paper used for weight
SRMGE1240;ShiMG;11-4-2023;2023;VIA1;69;0.3;filter paper used for weight
SRMGE1241;ShiMG;14-4-2023;2023;VIA3;70;0.26;filter paper used for weight
SRMGE1242;ShiMG;14-4-2023;2023;VIA1;69;0.26;filter paper used for weight
SRMGE1243;ShiMG;14-4-2023;2023;VIA3;71;0.3;filter paper used for weight
SRMGE1244;ShiMG;14-4-2023;2023;VIA3;76;0.41;filter paper used for weight
SRMGE1245;ShiMG;17-4-2023;2023;VIA3;75;0.34;filter paper used for weight
SRMGE1246;ShiMG;17-4-2023;2023;VIA3;74;0.4;filter paper used for weight
SRMGE1247;ShiMG;17-4-2023;2023;VIA3;72;0.33;filter paper used for weight
SRMGE1248;ShiMG;17-4-2023;2023;VIA3;68;0.26;filter paper used for weight
SRMGE1249;ShiMG;17-4-2023;2023;VIA3;78;0.37;filter paper used for weight
SRMGE1250;ShiMG;17-4-2023;2023;VIA3;75;0.38;filter paper used for weight
SRMGE1251;ShiMG;17-4-2023;2023;VIA3;71;0.31;filter paper used for weight
SRMGE1252;ShiMG;19-4-2023;2023;VIA3;74;0.36;filter paper used for weight
SRMGE1253;ShiMG;19-4-2023;2023;VIA3;72;0.32;filter paper used for weight
SRMGE1254;ShiMG;19-4-2023;2023;VIA3;75;0.33;filter paper used for weight
SRMGE1255;ShiMG;19-4-2023;2023;VIA3;75;0.38;filter paper used for weight
SRMGE1257;ShiMG;19-4-2023;2023;VIA4;76;0.31;filter paper used for weight
SRMGE1258;ShiMG;19-4-2023;2023;VIA3;70;0.27;filter paper used for weight
SRMGE1259;ShiMG;19-4-2023;2023;VIA3;78;0.55;filter paper used for weight
SRMGE1260;ShiMG;19-4-2023;2023;VIA2;70;0.3;filter paper used for weight
SRMGE1261;ShiMG;19-4-2023;2023;VIA2;72;0.33;filter paper used for weight
SRMGE1262;ShiMG;19-4-2023;2023;VIA1;76;0.3;filter paper used for weight
SRMGE1263;ShiMG;19-4-2023;2023;VIA3;75;0.38;filter paper used for weight
SRMGE1264;ShiMG;19-4-2023;2023;VIA1;68;0.23;filter paper used for weight
SRMGE1265;ShiMG;19-4-2023;2023;VIA3;74;0.29;filter paper used for weight
SRMGE1266;ShiMG;19-4-2023;2023;VIA3;68;0.25;filter paper used for weight
SRMGE1267;ShiMG;21-4-2023;2023;VIA3;82;0.48;filter paper used for weight
SRMGE1268;ShiMG;21-4-2023;2023;VIA3;71;0.27;filter paper used for weight
SRMGE1269;ShiMG;21-4-2023;2023;VIA3;71;0.31;filter paper used for weight
SRMGE1270;ShiMG;21-4-2023;2023;VIA3;72;0.33;filter paper used for weight
SRMGE1271;ShiMG;21-4-2023;2023;VIA3;74;0.33;filter paper used for weight
SRMGE1272;ShiMG;21-4-2023;2023;VIA3;74;0.36;filter paper used for weight
SRMGE1273;ShiMG;21-4-2023;2023;VIA3;65;0.25;filter paper used for weight
SRMGE1274;ShiMG;21-4-2023;2023;VIA3;71;0.3;filter paper used for weight
SRMGE1275;ShiMG;21-4-2023;2023;VIA3;71;0.32;filter paper used for weight
SRMGE1276;ShiMG;21-4-2023;2023;VIA3;79;0.38;filter paper used for weight
SRMGE1277;ShiMG;21-4-2023;2023;VIA3;72;0.33;filter paper used for weight
SRMGE1278;ShiMG;24-4-2023;2023;VIA3;76;0.33;filter paper used for weight
SRMGE1279;ShiMG;24-4-2023;2023;VIA3;67;0.28;filter paper used for weight
SRMGE1280;ShiMG;24-4-2023;2023;VIA3;70;0.32;filter paper used for weight
SRMGE1282;ShiMG;24-4-2023;2023;VIA3;74;0.34;filter paper used for weight
SRMGE1283;ShiMG;24-4-2023;2023;VIA3;70;0.3;filter paper used for weight
SRMGE1284;ShiMG;24-4-2023;2023;VIA3;71;0.35;filter paper used for weight
SRMGE1285;ShiMG;24-4-2023;2023;VIA3;71;0.26;filter paper used for weight
SRMGE1286;ShiMG;24-4-2023;2023;VIA3;65;0.22;filter paper used for weight
SRMGE1287;ShiMG;24-4-2023;2023;VIA3;74;0.43;filter paper used for weight
SRMGE1288;ShiMG;24-4-2023;2023;VIA3;72;0.41;filter paper used for weight
SRMGE1289;ShiMG;24-4-2023;2023;VIA3;69;0.37;filter paper used for weight
SRMGE1290;ShiMG;24-4-2023;2023;VIA3;74;0.3;filter paper used for weight
SRMGE1291;ShiMG;24-4-2023;2023;VIA3;71;0.34;filter paper used for weight
SRMGE1292;ShiMG;24-4-2023;2023;VIA3;70;0.32;filter paper used for weight
SRMGE1293;ShiMG;24-4-2023;2023;VIA3;71;0.31;filter paper used for weight
SRMGE1294;ShiMG;24-4-2023;2023;VIA3;70;0.34;filter paper used for weight
SRMGE1295;ShiMG;24-4-2023;2023;VIA3;71;0.32;filter paper used for weight
SRMGE1296;ShiMG;24-4-2023;2023;VIA3;76;0.37;filter paper used for weight
SRMGE1297;ShiMG;24-4-2023;2023;VIA3;76;0.42;filter paper used for weight
SRMGE1298;ShiMG;26-4-2023;2023;VIA3;68;0.27;filter paper used for weight
SRMGE1299;ShiMG;26-4-2023;2023;VIA3;70;0.3;filter paper used for weight
SRMGE1300;ShiMG;26-4-2023;2023;VIA3;72;0.34;filter paper used for weight
SRMGE1301;ShiMG;28-4-2023;2023;VIA3;69;0.28;filter paper used for weight
SRMGE1302;ShiMG;4-5-2023;2023;VIA3;72;0.33;filter paper used for weight
SRMGE1303;ShiMG;4-5-2023;2023;VIA3;77;0.35;filter paper used for weight
SRMGE1304;ShiMG;4-5-2023;2023;VIA2;70;0.28;filter paper used for weight
SRMGE1305;ShiMG;4-5-2023;2023;VIA3;70;0.3;filter paper used for weight
SRMGE1306;ShiMG;4-5-2023;2023;VIA3;67;0.21;filter paper used for weight
SRMGE1307;ShiMG;4-5-2023;2023;VIA3;68;0.27;filter paper used for weight
SRMGE1308;ShiMG;4-5-2023;2023;VIA4;70;0.25;filter paper used for weight
SRMGE1309;ShiMG;4-5-2023;2023;VIA3;71;0.28;filter paper used for weight
SRMGE1310;ShiMG;4-5-2023;2023;VIA3;75;0.29;filter paper used for weight
SRMGE1311;ShiMG;4-5-2023;2023;VIA3;71;0.29;filter paper used for weight
SRMGE1312;ShiMG;4-5-2023;2023;VIA2;65;0.27;filter paper used for weight
SRMGE1313;ShiMG;4-5-2023;2023;VIA3;70;0.27;filter paper used for weight
SRMGE1314;ShiMG;4-5-2023;2023;VIA3;77;0.37;filter paper used for weight
SRMGE1315;ShiMG;4-5-2023;2023;VIA3;71;0.32;filter paper used for weight
SRMGE1316;ShiMG;4-5-2023;2023;VIA3;71;0.33;filter paper used for weight
SRMGE1317;ShiMG;4-5-2023;2023;VIA4;76;0.36;filter paper used for weight
SRMGE1318;ShiMG;4-5-2023;2023;VIA3;71;0.28;filter paper used for weight
SRMGE1319;ShiMG;4-5-2023;2023;VIA3;70;0.29;filter paper used for weight
SRMGE1320;ShiMG;4-5-2023;2023;VIA3;66;0.25;filter paper used for weight
SRMGE1321;ShiMG;4-5-2023;2023;VIA3;64;;
SRMGE1322;ShiMG;4-5-2023;2023;VIA2;70;;
SRMGE1323;ShiMG;4-5-2023;2023;VIA2;74;0.3;filter paper used for weight
SRMGE1324;ShiMG;4-5-2023;2023;VIA2;76;0.28;filter paper used for weight
SRMGE1325;ShiMG;4-5-2023;2023;VIA3;79;0.46;filter paper used for weight
SRMGE1326;ShiMG;4-5-2023;2023;VIA3;73;0.29;filter paper used for weight
SRMGE1327;ShiMG;4-5-2023;2023;VIA1;63;0.26;filter paper used for weight
SRMGE1328;ShiMG;4-5-2023;2023;VIA2;66;0.26;filter paper used for weight
SRMGE1329;ShiMG;4-5-2023;2023;VIA3;62;0.2;filter paper used for weight
SRMGE1330;ShiMG;4-5-2023;2023;VIA3;71;0.28;filter paper used for weight
SRMGE1331;ShiMG;4-5-2023;2023;VIA3;73;;
SRMGE1332;ShiMG;4-5-2023;2023;VIA3;65;;
SRMGE1333;ShiMG;4-5-2023;2023;VIA3;72;;
SRMGE1334;ShiMG;4-5-2023;2023;VIA3;73;;
SRMGE1335;ShiMG;4-5-2023;2023;VIA3;68;;
SRMGE1336;ShiMG;4-5-2023;2023;VIA3;70;;
SRMGE1337;ShiMG;5-5-2023;2023;VIA2;72;0.3;filter paper used for weight
SRMGE1338;ShiMG;5-5-2023;2023;VIA4;77;0.36;filter paper used for weight
SRMGE1339;ShiMG;5-5-2023;2023;VIA3;67;0.25;filter paper used for weight
SRMGE1340;ShiMG;5-5-2023;2023;VIA3;71;0.3;filter paper used for weight
SRMGE1341;ShiMG;5-5-2023;2023;VIA3;72;0.31;filter paper used for weight
SRMGE1342;ShiMG;5-5-2023;2023;VIA3;72;0.33;filter paper used for weight
SRMGE1343;ShiMG;5-5-2023;2023;VIA3;74;0.31;filter paper used for weight
SRMGE1344;ShiMG;5-5-2023;2023;VIA4;70;0.34;filter paper used for weight
SRMGE1345;ShiMG;5-5-2023;2023;VIA3;70;0.27;filter paper used for weight
SRMGE1346;ShiMG;5-5-2023;2023;VIA3;73;0.33;filter paper used for weight
SRMGE1347;ShiMG;5-5-2023;2023;VIA3;74;0.31;filter paper used for weight
SRMGE1348;ShiMG;5-5-2023;2023;VIA3;68;0.25;filter paper used for weight
SRMGE1349;ShiMG;5-5-2023;2023;VIA1;72;0.31;filter paper used for weight
SRMGE1350;ShiMG;5-5-2023;2023;VIA3;72;0.37;filter paper used for weight
SRMGE1351;ShiMG;5-5-2023;2023;VIA3;65;0.25;filter paper used for weight
SRMGE1352;ShiMG;5-5-2023;2023;VIA3;71;0.31;filter paper used for weight
SRMGE1353;ShiMG;5-5-2023;2023;VIA3;70;0.34;filter paper used for weight
SRMGE1354;ShiMG;5-5-2023;2023;VIA3;70;0.33;filter paper used for weight
SRMGE1355;ShiMG;5-5-2023;2023;VIA3;72;0.4;filter paper used for weight
SRMGE1356;ShiMG;5-5-2023;2023;VIA3;73;0.4;filter paper used for weight
SRMGE1357;ShiMG;5-5-2023;2023;VIA3;70;0.32;filter paper used for weight
SRMGE1358;ShiMG;5-5-2023;2023;VIA3;66;0.26;filter paper used for weight
SRMGE1359;ShiMG;9-5-2023;2023;VIA4;73;0.35;filter paper used for weight
SRMGE1360;ShiMG;9-5-2023;2023;VIA3;70;0.32;filter paper used for weight
SRMGE1361;ShiMG;9-5-2023;2023;VIA4;68;0.3;filter paper used for weight
SRMGE1362;ShiMG;9-5-2023;2023;VIA3;68;0.3;filter paper used for weight
SRMGE1363;ShiMG;9-5-2023;2023;VIA4;70;0.33;filter paper used for weight
SRMGE1364;ShiMG;9-5-2023;2023;VIA4;72;0.33;filter paper used for weight
SRMGE1365;ShiMG;9-5-2023;2023;VIA3;66;0.18;filter paper used for weight
SRMGE1366;ShiMG;9-5-2023;2023;VIA3;69;0.25;filter paper used for weight
SRMGE1367;ShiMG;9-5-2023;2023;VIA3;73;0.31;filter paper used for weight
SRMGE1368;ShiMG;9-5-2023;2023;VIA3;76;0.35;filter paper used for weight
SRMGE1369;ShiMG;9-5-2023;2023;VIA3;70;0.28;filter paper used for weight
SRMGE1370;ShiMG;9-5-2023;2023;VIA3;73;0.31;filter paper used for weight
SRMGE1371;ShiMG;9-5-2023;2023;VIA3;72;0.33;filter paper used for weight
SRMGE1372;ShiMG;9-5-2023;2023;VIA1;68;0.3;filter paper used for weight
SRMGE1373;ShiMG;9-5-2023;2023;VIA3;71;0.31;filter paper used for weight
SRMGE1374;ShiMG;9-5-2023;2023;VIA3;71;0.29;filter paper used for weight
SRMGE1375;ShiMG;9-5-2023;2023;VIA3;66;0.22;filter paper used for weight
SRMGE1376;ShiMG;9-5-2023;2023;VIA3;75;0.37;filter paper used for weight
SRMGE1377;ShiMG;9-5-2023;2023;VIA2;70;0.26;filter paper used for weight
SRMGE1378;ShiMG;9-5-2023;2023;VIA3;65;0.23;filter paper used for weight
SRMGE1379;ShiMG;9-5-2023;2023;VIA3;75;0.33;filter paper used for weight
SRMGE1380;ShiMG;9-5-2023;2023;VIA2;72;0.32;filter paper used for weight
SRMGE1381;ShiMG;9-5-2023;2023;VIA2;73;0.34;filter paper used for weight
SRMGE1382;ShiMG;9-5-2023;2023;VIA2;67;0.3;filter paper used for weight
SRMGE1383;ShiMG;9-5-2023;2023;VIA2;70;0.28;filter paper used for weight
SRMGE1384;ShiMG;9-5-2023;2023;VIA2;70;0.28;filter paper used for weight
SRMGE1385;ShiMG;9-5-2023;2023;VIA3;68;0.3;filter paper used for weight
SRMGE1386;ShiMG;9-5-2023;2023;VIA3;73;0.32;filter paper used for weight
SRMGE1387;ShiMG;9-5-2023;2023;VIA3;72;0.32;filter paper used for weight
SRMGE1388;ShiMG;9-5-2023;2023;VIA3;69;0.29;filter paper used for weight
SRMGE1389;ShiMG;9-5-2023;2023;VIA3;70;0.28;filter paper used for weight
SRMGE1390;ShiMG;9-5-2023;2023;VIA3;68;0.26;filter paper used for weight
SRMGE1391;ShiMG;9-5-2023;2023;VIA3;70;0.29;filter paper used for weight
SRMGE1392;ShiMG;9-5-2023;2023;VIA3;71;0.29;filter paper used for weight
SRMGE1393;ShiMG;9-5-2023;2023;VIA3;73;0.33;filter paper used for weight
SRMGE1394;ShiMG;9-5-2023;2023;VIA3;70;0.28;filter paper used for weight
SRMGE1395;ShiMG;9-5-2023;2023;VIA3;72;0.37;filter paper used for weight
SRMGE1396;ShiMG;9-5-2023;2023;VIA3;67;0.26;filter paper used for weight
SRMGE1397;ShiMG;9-5-2023;2023;VIA3;70;0.28;filter paper used for weight
SRMGE1398;ShiMG;9-5-2023;2023;VIA3;74;0.41;filter paper used for weight
SRMGE1399;ShiMG;9-5-2023;2023;VIA3;75;0.34;filter paper used for weight
SRMGE1400;ShiMG;9-5-2023;2023;VIA3;71;0.29;filter paper used for weight
SRMGE1401;ShiMG;9-5-2023;2023;VIA3;73;0.38;filter paper used for weight
SRMGE1402;ShiMG;9-5-2023;2023;VIA3;74;0.34;filter paper used for weight
SRMGE1403;ShiMG;9-5-2023;2023;VIA3;69;0.3;filter paper used for weight
SRMGE1404;ShiMG;9-5-2023;2023;VIA3;73;0.32;filter paper used for weight
SRMGE1405;ShiMG;9-5-2023;2023;VIA3;71;0.3;filter paper used for weight
SRMGE1406;ShiMG;9-5-2023;2023;VIA3;72;0.32;filter paper used for weight
SRMGE1407;ShiMG;9-5-2023;2023;VIA3;70;0.28;filter paper used for weight
SRMGE1408;ShiMG;9-5-2023;2023;VIA3;70;0.29;filter paper used for weight
SRMGE1409;ShiMG;9-5-2023;2023;VIA3;68;0.28;filter paper used for weight
SRMGE1410;ShiMG;9-5-2023;2023;VIA3;69;0.28;filter paper used for weight
SRMGE1411;ShiMG;9-5-2023;2023;VIA3;70;0.28;filter paper used for weight
SRMGE1412;ShiMG;9-5-2023;2023;VIA3;71;0.31;filter paper used for weight
SRMGE1413;ShiMG;12-5-2023;2023;VIA3;71;0.39;filter paper used for weight
SRMGE1414;ShiMG;12-5-2023;2023;VIA3;66;0.26;filter paper used for weight
SRMGE1415;ShiMG;12-5-2023;2023;VII;71;0.22;filter paper used for weight
SRMGE1416;ShiMG;12-5-2023;2023;VIA3;72;0.31;filter paper used for weight
SRMGE1417;ShiMG;12-5-2023;2023;VIA3;69;0.29;filter paper used for weight
SRMGE1418;ShiMG;12-5-2023;2023;VIA3;70;0.32;filter paper used for weight
SRMGE1419;ShiMG;12-5-2023;2023;VIA4;72;0.32;filter paper used for weight
SRMGE1420;ShiMG;12-5-2023;2023;VIA4;67;0.18;filter paper used for weight
SRMGE1421;ShiMG;12-5-2023;2023;VIA4;68;0.22;filter paper used for weight
SRMGE1422;ShiMG;12-5-2023;2023;VIA4;69;0.31;filter paper used for weight
SRMGE1423;ShiMG;12-5-2023;2023;VIA4;68;0.3;filter paper used for weight
SRMGE1424;ShiMG;12-5-2023;2023;VIA3;71;0.27;filter paper used for weight
SRMGE1425;ShiMG;12-5-2023;2023;VIA3;69;0.27;filter paper used for weight
SRMGE1426;ShiMG;12-5-2023;2023;VIA3;69;0.34;filter paper used for weight
SRMGE1427;ShiMG;12-5-2023;2023;VIA3;70;0.27;filter paper used for weight
