fi_id_cou;ser_nameshort;fi_date;fi_year;ge_stage;lengthmm;weightg;fi_comment
270617;VilTG;1997-11-15;1997;;81;;
270620;VilTG;1997-11-15;1997;;78;;
270625;VilTG;1997-11-15;1997;;75;;
270624;VilTG;1997-11-15;1997;;75;;
270623;VilTG;1997-11-15;1997;;72;;
270622;VilTG;1997-11-15;1997;;76;;
270645;VilTG;1997-11-16;1997;;77;;
270627;VilTG;1997-11-16;1997;;68;;
270644;VilTG;1997-11-16;1997;;76;;
270626;VilTG;1997-11-16;1997;;71;;
270630;VilTG;1997-11-16;1997;;68;;
270629;VilTG;1997-11-16;1997;;62;;
270628;VilTG;1997-11-16;1997;;70;;
270647;VilTG;1997-11-16;1997;;79;;
270646;VilTG;1997-11-16;1997;;72;;
270648;VilTG;1997-11-16;1997;;71;;
270633;VilTG;1997-11-18;1997;;74;;
270637;VilTG;1997-11-18;1997;;74;;
270641;VilTG;1997-11-18;1997;;81;;
270631;VilTG;1997-11-18;1997;;69;;
270640;VilTG;1997-11-18;1997;;74;;
270642;VilTG;1997-11-18;1997;;74;;
270632;VilTG;1997-11-18;1997;;71;;
270643;VilTG;1997-11-18;1997;;76;;
270639;VilTG;1997-11-18;1997;;79;;
270638;VilTG;1997-11-18;1997;;76;;
270636;VilTG;1997-11-19;1997;;78;;
270635;VilTG;1997-11-19;1997;;70;;
270634;VilTG;1997-11-19;1997;;67;;
270654;VilTG;1997-11-20;1997;;69;;
270658;VilTG;1997-11-20;1997;;72;;
270655;VilTG;1997-11-20;1997;;76;;
270656;VilTG;1997-11-20;1997;;70;;
270657;VilTG;1997-11-20;1997;;73;;
270665;VilTG;1998-01-02;1998;;70;;
270662;VilTG;1998-01-02;1998;;73;;
270660;VilTG;1998-01-02;1998;;75;;
270661;VilTG;1998-01-02;1998;;72;;
270664;VilTG;1998-01-02;1998;;65;;
270659;VilTG;1998-01-02;1998;;75;;
270663;VilTG;1998-01-02;1998;;75;;
270668;VilTG;1998-02-01;1998;;71;;
270666;VilTG;1998-02-01;1998;;73;;
270667;VilTG;1998-02-01;1998;;73;;
270669;VilTG;1998-02-25;1998;;73;;
270672;VilTG;1998-02-25;1998;;71;;
270670;VilTG;1998-02-25;1998;;67;;
270671;VilTG;1998-02-25;1998;;74;;
270673;VilTG;1998-02-25;1998;;74;;
10;VilTG;1998-03-02;1998;;75;;
11;VilTG;1998-03-08;1998;;75;;
270674;VilTG;1998-03-09;1998;;75;;
270678;VilTG;1998-03-09;1998;;68;;
270677;VilTG;1998-03-09;1998;;74;;
270676;VilTG;1998-03-09;1998;;72;;
270675;VilTG;1998-03-09;1998;;66;;
13;VilTG;1998-03-10;1998;;72;;
270679;VilTG;1998-03-11;1998;;73;;
270680;VilTG;1998-03-11;1998;;71;;
270681;VilTG;1998-03-11;1998;;62;;
15;VilTG;1998-03-15;1998;;62;;
270695;VilTG;1998-03-18;1998;;71;;
270684;VilTG;1998-03-18;1998;;68;;
270689;VilTG;1998-03-18;1998;;76;;
270697;VilTG;1998-03-18;1998;;74;;
270683;VilTG;1998-03-18;1998;;68;;
270687;VilTG;1998-03-18;1998;;72;;
270686;VilTG;1998-03-18;1998;;66;;
270696;VilTG;1998-03-18;1998;;70;;
270691;VilTG;1998-03-18;1998;;73;;
270694;VilTG;1998-03-18;1998;;71;;
270682;VilTG;1998-03-18;1998;;73;;
270685;VilTG;1998-03-18;1998;;68;;
270698;VilTG;1998-03-18;1998;;76;;
270692;VilTG;1998-03-18;1998;;73;;
270693;VilTG;1998-03-18;1998;;68;;
270690;VilTG;1998-03-18;1998;;73;;
270688;VilTG;1998-03-18;1998;;70;;
270710;VilTG;1998-03-19;1998;;65;;
270708;VilTG;1998-03-19;1998;;72;;
270705;VilTG;1998-03-19;1998;;63;;
270709;VilTG;1998-03-19;1998;;76;;
270711;VilTG;1998-03-19;1998;;67;;
270706;VilTG;1998-03-19;1998;;67;;
270700;VilTG;1998-03-19;1998;;69;;
270703;VilTG;1998-03-19;1998;;65;;
270701;VilTG;1998-03-19;1998;;71;;
270699;VilTG;1998-03-19;1998;;70;;
270707;VilTG;1998-03-19;1998;;70;;
270704;VilTG;1998-03-19;1998;;73;;
270702;VilTG;1998-03-19;1998;;74;;
270712;VilTG;1998-03-19;1998;;69;;
270715;VilTG;1998-03-20;1998;;70;;
270713;VilTG;1998-03-20;1998;;67;;
270714;VilTG;1998-03-20;1998;;62;;
270716;VilTG;1998-03-20;1998;;73;;
19;VilTG;1998-03-21;1998;;69;;
20;VilTG;1998-03-22;1998;;72;;
270717;VilTG;1998-03-23;1998;;69;;
270718;VilTG;1998-03-23;1998;;72;;
270719;VilTG;1998-03-25;1998;;79;;
270720;VilTG;1998-03-25;1998;;79;;
270724;VilTG;1998-03-26;1998;;75;;
270723;VilTG;1998-03-26;1998;;73;;
270722;VilTG;1998-03-26;1998;;71;;
270721;VilTG;1998-03-26;1998;;69;;
270741;VilTG;1998-03-27;1998;;76;;
270729;VilTG;1998-03-27;1998;;79;;
270738;VilTG;1998-03-27;1998;;72;;
270732;VilTG;1998-03-27;1998;;76;;
270739;VilTG;1998-03-27;1998;;73;;
270728;VilTG;1998-03-27;1998;;70;;
270731;VilTG;1998-03-27;1998;;72;;
270727;VilTG;1998-03-27;1998;;68;;
270737;VilTG;1998-03-27;1998;;70;;
270726;VilTG;1998-03-27;1998;;74;;
270735;VilTG;1998-03-27;1998;;74;;
270736;VilTG;1998-03-27;1998;;69;;
270730;VilTG;1998-03-27;1998;;74;;
270733;VilTG;1998-03-27;1998;;73;;
270725;VilTG;1998-03-27;1998;;76;;
270734;VilTG;1998-03-27;1998;;71;;
270740;VilTG;1998-03-27;1998;;74;;
270743;VilTG;1998-03-28;1998;;73;;
270745;VilTG;1998-03-28;1998;;72;;
270742;VilTG;1998-03-28;1998;;67;;
270744;VilTG;1998-03-28;1998;;76;;
270747;VilTG;1998-03-29;1998;;61;;
270750;VilTG;1998-03-29;1998;;73;;
270749;VilTG;1998-03-29;1998;;77;;
270751;VilTG;1998-03-29;1998;;69;;
270748;VilTG;1998-03-29;1998;;68;;
270746;VilTG;1998-03-29;1998;;67;;
270753;VilTG;1998-03-30;1998;;65;;
270754;VilTG;1998-03-30;1998;;70;;
270759;VilTG;1998-03-31;1998;;62;;
270756;VilTG;1998-03-31;1998;;62;;
270757;VilTG;1998-03-31;1998;;75;;
270760;VilTG;1998-03-31;1998;;66;;
270758;VilTG;1998-03-31;1998;;76;;
270761;VilTG;1998-03-31;1998;;71;;
270762;VilTG;1998-04-01;1998;;76;;
270770;VilTG;1998-04-08;1998;;70;;
270787;VilTG;1998-04-08;1998;;73;;
270771;VilTG;1998-04-08;1998;;72;;
270780;VilTG;1998-04-08;1998;;70;;
